"CountryCode","SeriesCode","DESCRIPTION",
"OMN","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"OMN","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. ",
"OMN","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"OMN","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"OMN","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"OMN","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"OMN","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"OMN","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"OMN","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"OMN","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"OMN","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"OMN","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"PAK","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2017 are based on reports provided by the country. Short-term debt data for 2017 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"PAK","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PAK","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PAK","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PAK","IT.CEL.SETS","Pakistan Telecommunication Company Limited (PTCL). From 2002: Pakistan Telecommunication Authority (PTA).",
"PAK","IT.CEL.SETS.P2","Pakistan Telecommunication Company Limited (PTCL). From 2002: Pakistan Telecommunication Authority (PTA).",
"PAK","IT.MLT.MAIN","Pakistan Telecommunication Company Limited (PTCL). From 2002: Pakistan Telecommunication Authority (PTA).",
"PAK","IT.MLT.MAIN.P2","Pakistan Telecommunication Company Limited (PTCL). From 2002: Pakistan Telecommunication Authority (PTA).",
"PAK","IT.NET.BBND","Pakistan Telecommunication Company Limited (PTCL). From 2002: Pakistan Telecommunication Authority (PTA).",
"PAK","IT.NET.BBND.P2","Pakistan Telecommunication Company Limited (PTCL). From 2002: Pakistan Telecommunication Authority (PTA).",
"PAK","IT.NET.USER.ZS","Pakistan Telecommunication Company Limited (PTCL). From 2002: Pakistan Telecommunication Authority (PTA).",
"PAK","MS.MIL.XPND.CD","1960-2006 &  2011 SIPRI estimates.",
"PAK","MS.MIL.XPND.CN","1960-2006 &  2011 SIPRI estimates.",
"PAK","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"PAK","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"PAK","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"PAK","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"PAK","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"PAK","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"PAK","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"PAK","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PAK","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"PAK","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"PAK","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"PAK","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"PAN","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2016 are based on reports provided by the country. Long-term private nonguaranteed and short-term debt data for 2016 is sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"PAN","DT.DOD.DSTC.CD","Short-term debt data are excluded since BIS data include debt liabilities of offshore centers located in the country. ",
"PAN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PAN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PAN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PAN","IT.CEL.SETS","Until 1998: Cable & Wireless Panama S.A. Autoridad Nacional de los Servicios Públicos",
"PAN","IT.CEL.SETS.P2","Until 1998: Cable & Wireless Panama S.A. Autoridad Nacional de los Servicios Públicos",
"PAN","IT.MLT.MAIN","Until 1998: Cable & Wireless Panama S.A. Autoridad Nacional de los Servicios Públicos",
"PAN","IT.MLT.MAIN.P2","Until 1998: Cable & Wireless Panama S.A. Autoridad Nacional de los Servicios Públicos",
"PAN","IT.NET.BBND","Until 1998: Cable & Wireless Panama S.A. Autoridad Nacional de los Servicios Públicos",
"PAN","IT.NET.BBND.P2","Until 1998: Cable & Wireless Panama S.A. Autoridad Nacional de los Servicios Públicos",
"PAN","IT.NET.USER.ZS","Until 1998: Cable & Wireless Panama S.A. Autoridad Nacional de los Servicios Públicos",
"PAN","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"PAN","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"PAN","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"PAN","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"PAN","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"PAN","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"PAN","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"PAN","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PAN","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"PAN","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"PAN","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"PAN","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"PER","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2017 are based on reports provided by the country. Long-term private nonguaranteed and short-term debt data for 2017 is is sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).  Data for 2007 include Bond prepayment and prepayment to Paris Club creditors.",
"PER","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PER","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PER","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PER","IT.CEL.SETS","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","IT.CEL.SETS.P2","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","IT.MLT.MAIN","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","IT.MLT.MAIN.P2","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","IT.NET.BBND","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","IT.NET.BBND.P2","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","IT.NET.USER.ZS","Until 1996: Organismo Supervisor de Inversion Privada en Telecomunicaciones (OSIPTEL). Ministerio de Transportes y Comunicaciones.",
"PER","MS.MIL.XPND.CD","1960-1991 SIPRI estimates. 1992-1996 highly uncertain data.",
"PER","MS.MIL.XPND.CN","1960-1991 SIPRI estimates. 1992-1996 highly uncertain data.",
"PER","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"PER","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"PER","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"PER","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"PER","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"PER","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"PER","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"PER","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PER","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"PER","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"PER","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"PER","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"PHL","DT.DOD.DECT.CD","Long-term public and publicly guaranteed, long-term private nonguaranteed, and short-term debt data for 2017 are based on reports provided by the country. Long-term private nonguaranteed debt data no longer include unregistered debt and are revised from 2005 based on the reports provided by the country.",
"PHL","DT.DOD.DPNG.CD","Long-term private nonguaranteed debt includes the following monitored aggregate private-sector debt: unregistered debt, intercompany debt and capital leases.",
"PHL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PHL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PHL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PHL","IT.CEL.SETS","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","IT.CEL.SETS.P2","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","IT.MLT.MAIN","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","IT.MLT.MAIN.P2","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","IT.NET.BBND","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","IT.NET.BBND.P2","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","IT.NET.USER.ZS","Philippine Long Distance Telephone Company (PLDT). From 2000: National Telecommunications Commission (NTC).",
"PHL","MS.MIL.XPND.CD","1960-2002, 2004 & 2014 SIPRI estimates.",
"PHL","MS.MIL.XPND.CN","1960-2002, 2004 & 2014 SIPRI estimates.",
"PHL","SG.NOD.CONS","There is no nondiscrimination provision.",
"PHL","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"PHL","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.",
"PHL","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"PHL","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"PHL","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"PHL","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"PHL","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"PHL","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PHL","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"PHL","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"PHL","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"PHL","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"PHL","VC.IHR.PSRC.P5","Changes in definitions and/or counting rules are reported by the Member State to indicate a break in the time series.",
"PLW","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"PLW","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PLW","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PLW","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"PLW","SP.DYN.CBRT.IN","Data sources : Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","SP.DYN.CDRT.IN","Data sources : Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","SP.DYN.LE00.FE.IN","Data sources : Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PLW","SP.DYN.LE00.MA.IN","Data sources : Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","SP.DYN.TFRT.IN","Data sources : Bureau of Budget and Planning, Office of Planning and Statistics",
"PLW","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"PLW","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"PNG","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2017 are based on reports provided by the country. Short-term debt for 2017 is based on data from the BIS.",
"PNG","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"PNG","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PNG","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PNG","IT.CEL.SETS","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","IT.CEL.SETS.P2","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","IT.MLT.MAIN","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","IT.MLT.MAIN.P2","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","IT.NET.BBND","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","IT.NET.BBND.P2","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","IT.NET.USER.ZS","Telikom PNG. Papua New Guinea Telecommunication Authority",
"PNG","SG.NOD.CONS","There is no nondiscrimination provision.",
"PNG","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"PNG","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.",
"PNG","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"PNG","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"PNG","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"PNG","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"PNG","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"PNG","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PNG","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"PNG","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"PNG","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"PNG","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"POL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"POL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"POL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"POL","IT.CEL.SETS","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.CEL.SETS.P2","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.MLT.MAIN","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.MLT.MAIN.P2","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.NET.BBND","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.NET.BBND.P2","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","IT.NET.USER.ZS","Telekomunikacja Polska S.A. (TP). Office of Electronic Communications.",
"POL","MS.MIL.XPND.CD","1981-1984 SIPRI estimates.",
"POL","MS.MIL.XPND.CN","1981-1984 SIPRI estimates.",
"POL","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"POL","SM.POP.REFG","UNHCR estimate based on the arrival of refugees and asylum-seeker recognition over a 10-year period ending with the reporting year. The data source and definition for the years prior to 2004 is unclear.",
"POL","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"POL","SP.DYN.AMRT.FE","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"POL","SP.DYN.AMRT.MA","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"POL","SP.DYN.CBRT.IN","Data sources : Eurostat",
"POL","SP.DYN.CDRT.IN","Data sources : Eurostat",
"POL","SP.DYN.LE00.FE.IN","Data sources : Eurostat",
"POL","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"POL","SP.DYN.LE00.MA.IN","Data sources : Eurostat",
"POL","SP.DYN.TFRT.IN","Data sources : Eurostat, Central Statistical Office",
"POL","SP.POP.GROW","Data sources : Eurostat",
"POL","SP.POP.TOTL","Data sources : Eurostat",
"POL","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.MRCH.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"POL","TM.TAX.TCOM.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRI","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"PRI","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PRI","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"PRI","IT.CEL.SETS","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.CEL.SETS.P2","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.MLT.MAIN","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.MLT.MAIN.P2","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.NET.BBND","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.NET.BBND.P2","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","IT.NET.USER.ZS","Puerto Rico Telephone Company (PRTC). Puerto Rico Institute of Statistics",
"PRI","NE.CON.PRVT.PP.CD","Estimates are based on regression.",
"PRI","NE.CON.PRVT.PP.KD","Estimates are based on regression.",
"PRI","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"PRI","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"PRI","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"PRI","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"PRI","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"PRI","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"PRI","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"PRI","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"PRI","PA.NUS.PPP","Estimates are based on regression.",
"PRI","PA.NUS.PPPC.RF","Estimates are based on regression.",
"PRI","PA.NUS.PRVT.PP","Estimates are based on regression.",
"PRI","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"PRI","SM.POP.TOTL","Estimates are derived from data on foreign-born population. The estimates for Puerto Rico include, to the extent possible, all persons born outside its territory.",
"PRI","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"PRI","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"PRI","SP.DYN.CBRT.IN","Data sources : U.S. Census Bureau, Centers for Disease Control and Prevention",
"PRI","SP.DYN.CDRT.IN","Data sources : U.S. Census Bureau, Centers for Disease Control and Prevention",
"PRI","SP.DYN.LE00.FE.IN","Data sources : U.S. Census Bureau, United Nations World Population Prospects",
"PRI","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PRI","SP.DYN.LE00.MA.IN","Data sources : U.S. Census Bureau, United Nations World Population Prospects",
"PRI","SP.DYN.TFRT.IN","Data sources : U.S. Census Bureau, United Nations World Population Prospects",
"PRI","SP.POP.GROW","Data sources: U.S. Census Bureau, 1990 Census",
"PRI","SP.POP.TOTL","Data sources : U.S. Census Bureau, 1990 Census",
"PRK","BM.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PRK","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PRK","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRK","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRK","IT.CEL.SETS","Ministry of Posts and Telecommunications.",
"PRK","IT.CEL.SETS.P2","Ministry of Posts and Telecommunications.",
"PRK","IT.MLT.MAIN","Ministry of Posts and Telecommunications.",
"PRK","IT.MLT.MAIN.P2","Ministry of Posts and Telecommunications.",
"PRK","IT.NET.BBND","Ministry of Posts and Telecommunications.",
"PRK","IT.NET.BBND.P2","Ministry of Posts and Telecommunications.",
"PRK","IT.NET.USER.ZS","Ministry of Posts and Telecommunications.",
"PRK","MS.MIL.XPND.CD","1986-2017 highly uncertain data.",
"PRK","MS.MIL.XPND.CN","1986-2017 highly uncertain data.",
"PRK","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"PRK","SM.POP.TOTL","Estimates are imputed using model estimates. ",
"PRK","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"PRK","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"PRK","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"PRK","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"PRK","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"PRK","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PRK","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"PRK","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"PRK","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"PRK","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"PRT","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PRT","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRT","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRT","IT.CEL.SETS","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.CEL.SETS.P2","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.MLT.MAIN","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.MLT.MAIN.P2","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.NET.BBND","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
